Data,Número do pedido,Serviço,UF,CEP,Município,Valor previsto,Frete,Peso bruto (gr),Peso Bruto (Kg),Faixa de Peso,Total da Venda
09/05/2024,327,.Package,SP,13298-508,Itupeva,35,55,3791,4,2,330
09/05/2024,328,.Package,SP,13024-091,Campinas,27,30,2318,2,2,230
09/05/2024,330,.Package,SP,05704-070,São Paulo,19,110,2631,3,2,360
09/05/2024,331,.Package,SP,05704-070,São Paulo,19,110,2951,3,2,360
09/05/2024,332,.Package,SP,01308-020,São Paulo,23,30,1491,1,1,130
09/05/2024,329,.Package,SP,17030-370,Bauru,29,55,2964,3,2,286
10/05/2024,333,.Package,SP,11775-638,Peruíbe,37,30,2318,2,2,200
07/05/2024,341,.Package,SP,06447-400,Barueri,27,30,2391,2,2,210
07/05/2024,344,.Package,SP,07802-080,Franco da Rocha,39,55,2964,3,2,265
07/05/2024,345,.Package,SP,04024-001,São Paulo,30,55,3972,4,2,352
09/05/2024,334,.Package,SP,08220-270,São Paulo,54,55,3880,4,2,330
09/05/2024,339,.Package,SP,08140-370,São Paulo,39,55,2964,3,2,265
10/05/2024,338,.Package,SP,05376-140,São Paulo,30,55,3972,4,2,352
08/05/2024,343,.Package,MG,34006-056,Nova Lima,39,55,3576,4,2,312
10/05/2024,335,.Package,MG,35969-000,Catas Altas,48,30,1243,1,1,115
11/05/2024,340,.Package,SP,07140-460,Guarulhos,22,30,1491,1,1,115
11/05/2024,342,.Package,SP,09090-150,São Paulo,29,30,3216,3,2,229
11/05/2024,354,.Package,SP,07064-001,Guarulhos,29,30,3216,3,2,229
12/05/2024,353,.Package,SP,03410-020,São Paulo,27,30,2318,2,2,210
10/05/2024,357,.Package,MG,30330-220,Belo Horizonte,25,30,1316,1,1,125
11/05/2024,358,.Package,RJ,28898-430,Rio das Ostras,35,30,2070,2,2,200
11/05/2024,355,.Package,MG,30340-230,Belo Horizonte,32,30,3288,3,2,229
11/05/2024,364,.Package,SC,89900-000,São Miguel do Oeste,44,30,1243,1,1,115
12/05/2024,365,.Package,MG,35680-168,Itaúna,29,30,1243,1,1,130
12/05/2024,366,.Package,SC,88303-394,Itajaí,32,30,3288,3,2,229
11/05/2024,367,.Package,RJ,22620-061,Rio de Janeiro,34,60,3576,4,2,317
13/05/2024,368,.Package,RJ,20510-150,Rio de Janeiro,34,30,2070,2,2,200
11/05/2024,363,.Package,SP,13510-019,Santa Gertrudes,26,30,1491,1,1,215
11/05/2024,369,.Package,SP,13231-190,Campo Limpo Paulista,28,110,4871,5,3,502
11/05/2024,371,.Package,SP,13231-190,Campo Limpo Paulista,28,110,4799,5,3,502
11/05/2024,373,.Package,SP,09771-210,São Bernardo do Campo,27,55,2980,3,2,235
13/05/2024,374,.Package,SP,03058-000,São Paulo,29,30,3216,3,2,229
13/05/2024,370,.Package,SP,12243-680,São José dos Campos,34,30,4044,4,3,390
12/05/2024,372,.Package,PR,82590-300,Curitiba,28,55,3576,4,2,312
14/05/2024,375,.Package,RO,76940-000,Rolim de Moura,107,60,2070,2,2,260
13/05/2024,377,.Package,RJ,21655-530,Rio de Janeiro,39,60,3576,4,2,317
13/05/2024,378,.Package,MG,38180-782,Araxá,35,30,2070,2,2,215
20/04/2024,376,.Package,SP,04514-000,São Paulo,17,110,1200,1,1,535
20/04/2024,379,.Package,SP,04514-000,São Paulo,17,110,3500,4,2,535
14/05/2024,381,.Package,SP,03521-010,São Paulo,29,30,3216,3,2,229
15/05/2024,383,.Package,MG,31550-300,Belo Horizonte,31,30,2318,2,2,200
15/05/2024,386,.Package,SP,06630-070,Jandira,32,55,3972,4,2,352
15/05/2024,388,.Package,RJ,21220-560,Rio de Janeiro,37,30,3216,3,2,229
15/05/2024,389,.Package,MG,35660-124,Pará de Minas,35,55,2964,3,2,286
15/05/2024,387,.Package,PE,51020-000,Recife,50,50,1491,1,1,135
14/05/2024,385,.Package,MT,78460-057,Lucas do Rio Verde,92,90,736,1,1,490
15/05/2024,382,.Package,SP,09371-370,Mauá,24,55,4476,4,3,407
15/05/2024,390,.Package,SP,09371-370,Mauá,24,55,4128,4,3,407
15/05/2024,394,.Package,RS,95200-000,Vacaria,24,75,5771,6,3,562
15/05/2024,393,.Package,RS,95200-000,Vacaria,24,75,5451,5,3,562
20/04/2024,391,.Package,PE,51020-280,Recife,69,95,4044,4,3,435
15/05/2024,392,.Package,SP,09760-060,São Bernardo do Campo,32,55,3972,4,2,352
15/05/2024,380,.Package,SP,09260-230,Santo André,28,30,2164,2,2,168
15/05/2024,402,.Package,SP,13212-693,Jundiaí,24,30,1491,1,1,115
15/05/2024,403,.Package,BA,41820-430,Salvador,50,210,4901,5,3,705
15/05/2024,431,.Package,BA,41820-430,Salvador,50,210,5221,5,3,705
15/05/2024,430,.Package,SP,12246-021,São José dos Campos,29,55,2980,3,2,235
15/05/2024,458,.Package,SP,09715-160,São Bernardo do Campo,29,30,3216,3,2,229
16/05/2024,461,.Package,SP,03063-000,São Paulo,29,30,3216,3,2,229
15/05/2024,472,.Package,SP,13070-746,Campinas,32,55,3972,4,2,352
15/05/2024,478,.Package,MG,38400-619,Uberlândia,26,30,1491,1,1,125
16/05/2024,480,.Package,SP,06428-090,Barueri,33,55,4044,4,3,430
17/05/2024,481,.Package,SP,04205-001,São Paulo,32,55,3972,4,2,352
17/05/2024,484,.Package,RJ,20530-310,Rio de Janeiro,32,30,2318,2,2,215
17/05/2024,487,.Package,SP,09190-000,Santo André,33,30,3216,3,2,229
17/05/2024,488,.Package,SP,08599-270,Itaquaquecetuba,24,30,1491,1,1,125
18/05/2024,489,.Package,MG,35660-124,Pará de Minas,29,30,1491,1,1,120
17/05/2024,493,.Package,SC,88015-140,Florianópolis,31,30,3288,3,2,209
17/05/2024,496,.Package,SC,88030-630,Florianópolis,23,30,1243,1,1,130
17/05/2024,460,.Package,RS,95216-034,Vacaria,24,20,2070,2,2,190
18/05/2024,477,.Package,RJ,22441-090,Rio de Janeiro,31,30,2375,2,2,215
19/05/2024,482,.Package,SP,04022-020,São Paulo,30,55,3476,3,2,312
19/05/2024,491,.Package,RS,94253-520,Gravataí,15,75,4965,5,3,535
19/05/2024,495,.Package,RS,94253-520,Gravataí,15,75,4645,5,3,535
19/05/2024,492,.Package,SC,88010-540,Florianópolis,28,30,2070,2,2,200
19/05/2024,473,.Package,DF,71065-050,Brasília,39,35,3288,3,2,234
18/05/2024,490,.Package,SP,01409-003,São Paulo,30,55,3217,3,2,310
18/05/2024,483,.Package,SP,13035-610,Campinas,30,55,3217,3,2,310
19/05/2024,479,.Package,SP,13329-153,Salto,32,55,2732,3,2,235
17/05/2024,465,.Package,TO,00077-500,Porto Nacional,106,50,2159,2,2,193
20/05/2024,459,.Package,SP,18044-020,Sorocaba,23,30,1564,2,1,125
20/05/2024,521,.Package,SP,17211-230,Jaú,37,55,4044,4,3,395
20/05/2024,529,.Package,SP,13044-163,Campinas,27,30,2159,2,2,173
21/05/2024,540,.Package,SP,01420-000,São Paulo,27,30,2318,2,2,200
21/05/2024,541,.Package,SP,01423-010,São Paulo,27,30,2318,2,2,230
21/05/2024,525,.Package,SP,01244-000,São Paulo,22,30,1491,1,1,130
20/05/2024,515,.Package,AP,68902-200,Macapá,53,85,2964,3,2,297
21/05/2024,545,.Package,SP,13272-839,Valinhos,25,30,1538,2,1,120
21/05/2024,549,.Package,SP,01235-000,São Paulo,28,30,2318,2,2,230
21/05/2024,547,.Package,SP,01425-011,São Paulo,30,55,3217,3,2,355
21/05/2024,564,.Package,SC,88330-030,Balneário Camboriú,32,55,2980,3,2,235
21/05/2024,566,.Package,SP,04363-070,São Paulo,27,30,2318,2,2,200
21/05/2024,570,.Package,SP,01411-000,São Paulo,22,30,1491,1,1,130
21/05/2024,571,.Package,RJ,22775-033,Rio de Janeiro,25,30,1491,1,1,130
22/05/2024,568,.Package,PR,80045-170,Curitiba,26,55,2964,3,2,286
22/05/2024,565,.Package,RJ,20560-121,Rio de Janeiro,25,30,1491,1,1,130
22/05/2024,563,.Package,RJ,22780-760,Rio de Janeiro,31,60,2964,3,2,270
22/05/2024,554,.Package,SP,04079-002,São Paulo,27,30,2318,2,2,230
22/05/2024,548,.Package,SP,01511-010,São Paulo,27,30,2318,2,2,230
23/05/2024,528,.Package,SP,05460-020,São Paulo,27,30,2318,2,2,200
22/05/2024,535,.Package,RS,99560-000,Sarandi,20,40,2980,3,2,220
22/05/2024,544,.Package,SC,88330-009,Balneário Camboriú,36,55,3548,4,2,312
22/05/2024,551,.Package,RS,97060-479,Santa Maria,17,20,1243,1,1,120
22/05/2024,569,.Package,MS,79550-000,Costa Rica,81,80,3548,4,2,337
23/05/2024,573,.Package,DF,71680-380,Brasília,40,70,3217,3,2,370
23/05/2024,546,.Package,BA,45652-050,Ilhéus,60,55,3217,3,2,315
23/05/2024,550,.Package,MT,78466-614,Lucas do Rio Verde,108,45,2070,2,2,245
23/05/2024,582,.Package,SP,01137-010,São Paulo,30,55,3476,3,2,312
22/05/2024,580,.Package,SP,01317-001,São Paulo,25,30,5072,5,3,409
22/05/2024,579,.Package,SP,01317-001,São Paulo,25,30,4752,5,3,409
22/05/2024,585,.Package,SP,02342-190,São Paulo,28,55,2732,3,2,235
24/05/2024,586,.Package,SP,05610-040,São Paulo,27,30,2318,2,2,230
24/05/2024,587,.Package,MG,38060-235,Uberaba,32,30,2318,2,2,230
24/05/2024,588,.Package,SP,13015-320,Campinas,27,30,2318,2,2,230
24/05/2024,589,.Package,RJ,28035-080,Campos dos Goytacazes,36,60,3972,4,2,357
24/05/2024,592,.Package,SP,13332-745,Indaiatuba,29,30,2318,2,2,215
24/05/2024,583,.Package,SP,04150-070,São Paulo,27,30,2318,2,2,200
24/05/2024,601,.Package,SP,13290-324,Louveira,35,55,3217,3,2,310
24/05/2024,605,.Package,PR,87010-360,Maringá,30,30,3217,3,2,305
24/05/2024,594,.Package,SP,04649-020,São Paulo,27,30,2318,2,2,230
24/05/2024,599,.Package,SP,06472-001,Barueri,28,30,2318,2,2,230
24/05/2024,593,.Package,SP,06472-001,Barueri,22,30,1491,1,1,115
24/05/2024,606,.Package,PR,80220-070,Curitiba,27,30,3216,3,2,229
25/05/2024,600,.Package,SP,12947-791,Atibaia,32,30,2318,2,2,230
25/05/2024,611,.Package,MG,34008-880,Nova Lima,40,55,3145,3,2,355
25/05/2024,612,.Package,SP,02460-050,São Paulo,22,30,1550,2,1,130
25/05/2024,614,.Package,SP,05102-150,São Paulo,30,30,2318,2,2,200
25/05/2024,610,.Package,RJ,24220-121,Niterói,25,30,1491,1,1,125
25/05/2024,607,.Package,SP,18055-063,Sorocaba,23,30,1575,2,1,130
25/05/2024,613,.Package,RJ,22471-211,Rio de Janeiro,31,30,2318,2,2,200
25/05/2024,619,.Package,RJ,22631-360,Rio de Janeiro,31,30,2318,2,2,200
25/05/2024,630,.Package,SP,09715-160,São Bernardo do Campo,28,55,2964,3,2,265
26/05/2024,629,.Package,PE,53140-230,Olinda,53,50,2318,2,2,220
26/05/2024,631,.Package,SP,14180-000,Pontal,60,110,5264,5,3,460
26/05/2024,635,.Package,RJ,24220-300,Niterói,25,30,1491,1,1,115
26/05/2024,642,.Package,RJ,24220-121,Niterói,25,30,1491,1,1,130
26/05/2024,634,.Package,SP,13140-580,Paulínia,26,30,1491,1,1,130
26/05/2024,639,.Package,RJ,27920-570,Macaé,32,30,2159,2,2,173
26/05/2024,633,.Package,SP,11030-610,Santos,24,30,1491,1,1,115
26/05/2024,643,.Package,SP,06470-050,Barueri,28,30,2318,2,2,230
26/05/2024,661,.Package,SP,17206-610,Jaú,35,55,3476,3,2,312
26/05/2024,662,.Package,PE,54440-130,Jaboatão dos Guararapes,50,50,1491,1,1,150
26/05/2024,663,.Package,SP,04503-001,São Paulo,27,30,2318,2,2,175
26/05/2024,654,.Package,RJ,27522-010,Resende,29,30,1550,2,1,150
24/05/2024,666,.Package,RS,90630-060,Porto Alegre,21,20,2200,2,2,205
24/05/2024,651,.Package,RS,95020-200,Caxias do Sul,21,20,3216,3,2,219
24/05/2024,655,.Package,RS,95708-640,Bento Gonçalves,19,20,1243,1,1,105
25/05/2024,632,.Package,DF,70355-030,Brasília,40,70,3217,3,2,325
25/05/2024,683,.Package,ES,29901-445,Linhares,34,40,1243,1,1,125
25/05/2024,675,.Package,DF,70767-090,Brasília,33,35,1243,1,1,120
25/05/2024,682,.Package,RS,95720-000,Garibaldi,20,20,2070,2,2,205
26/05/2024,660,.Package,DF,71745-611,Brasília,33,35,1302,1,1,135
25/05/2024,684,.Package,MT,78740-378,Rondonópolis,51,90,5604,6,3,469
25/05/2024,689,.Package,MT,78740-378,Rondonópolis,51,90,5532,6,3,469
25/05/2024,695,.Package,SC,88048-391,Florianópolis,23,30,1243,1,1,130
26/05/2024,691,.Package,SE,49020-460,Aracaju,41,30,1243,1,1,130
26/05/2024,700,.Package,AL,57035-230,Maceió,45,40,2070,2,2,230
26/05/2024,701,.Package,DF,71910-720,Brasília,35,35,1243,1,1,120
26/05/2024,702,.Package,AL,57036-850,Maceió,45,40,2070,2,2,210
26/05/2024,696,.Package,PR,84015-050,Ponta Grossa,30,55,3972,4,2,352
26/05/2024,699,.Package,SP,00001-000,Ubatuba,31,30,1491,1,1,130
27/05/2024,713,.Package,SP,12294-353,Caçapava,32,30,2318,2,2,230
27/05/2024,714,.Package,RJ,22793-140,Rio de Janeiro,25,30,1550,2,1,130
27/05/2024,715,.Package,SP,15990-060,Matão,31,30,2318,2,2,200
26/05/2024,721,.Package,DF,70670-101,Brasília,40,70,3576,4,2,327
26/05/2024,723,.Package,GO,74810-095,Goiânia,42,95,3863,4,2,328
25/05/2024,725,.Package,RS,95034-010,Caxias do Sul,23,40,3813,4,2,383
26/05/2024,726,.Package,RJ,23080-030,Rio de Janeiro,34,30,3288,3,2,229
25/05/2024,747,.Package,MG,30150-338,Belo Horizonte,34,55,2980,3,2,235
26/05/2024,724,.Package,SP,06542-089,Santana de Parnaíba,33,55,4044,4,3,445
26/05/2024,744,.Package,SP,13209-201,Jundiaí,29,55,2833,3,2,285
26/05/2024,748,.Package,RJ,22793-285,Rio de Janeiro,34,60,3217,3,2,315
25/05/2024,746,.Package,SP,18085-765,Sorocaba,29,55,2065,2,2,235
25/05/2024,758,.Package,SP,04015-001,São Paulo,30,110,5818,6,3,740
25/05/2024,755,.Package,SP,04015-001,São Paulo,30,110,5570,6,3,740
27/05/2024,759,.Package,SP,05616-011,São Paulo,30,55,3276,3,2,355
26/05/2024,757,.Package,SP,14600-000,São Joaquim da Barra,35,55,3217,3,2,310
26/05/2024,727,.Package,SP,05624-040,São Paulo,28,55,2236,2,2,328
25/05/2024,764,.Package,SP,04548-001,São Paulo,37,55,7564,8,4,454
25/05/2024,765,.Package,SP,04548-001,São Paulo,37,55,7636,8,4,454
27/05/2024,768,.Package,RJ,28905-060,Cabo Frio,45,60,4044,4,3,379
27/05/2024,766,.Package,ES,29303-370,Cachoeiro de Itapemirim,35,80,4743,5,3,595
27/05/2024,767,.Package,ES,29303-370,Cachoeiro de Itapemirim,35,80,4991,5,3,595
27/05/2024,771,.Package,MG,31015-420,Belo Horizonte,30,55,2716,3,2,265
27/05/2024,774,.Package,MS,79022-490,Campo Grande,39,80,4044,4,3,377
28/05/2024,775,.Package,SP,05707-001,São Paulo,28,55,2436,2,2,255
26/05/2024,781,.Package,SP,02925-000,São Paulo,28,30,2318,2,2,210
27/05/2024,782,.Package,RS,90540-010,Porto Alegre,22,20,3288,3,2,219
25/05/2024,783,.Package,MG,35920-000,Nova Era,57,55,4044,4,3,352
28/05/2024,786,.Package,DF,70673-426,Brasília,43,70,4044,4,3,367
27/05/2024,779,.Package,SC,89820-000,Xanxerê,29,55,4635,5,3,535
27/05/2024,787,.Package,SC,89820-000,Xanxerê,29,55,4955,5,3,535
27/05/2024,791,.Package,SC,88047-622,Florianópolis,28,30,2216,2,2,220
26/05/2024,803,.Package,RJ,28945-010,São Pedro da Aldeia,29,30,1491,1,1,130
28/05/2024,809,.Package,RJ,20720-293,Rio de Janeiro,40,60,3972,4,2,357
28/05/2024,810,.Package,PR,80810-260,Curitiba,26,30,2318,2,2,200
28/05/2024,795,.Package,SP,04027-000,São Paulo,27,30,2318,2,2,200
28/05/2024,807,.Package,SP,17209-892,Jaú,31,30,2318,2,2,200
27/05/2024,811,.Package,PR,85808-450,Cascavel,27,30,2318,2,2,200
27/05/2024,818,.Package,PR,80250-220,Curitiba,22,30,1491,1,1,115
27/05/2024,816,.Package,MG,36302-553,São João del Rei,34,30,2318,2,2,200
27/05/2024,814,.Package,SP,13506-141,Rio Claro,23,30,1491,1,1,115
25/05/2024,804,.Package,MT,78075-260,Cuiabá,41,30,2318,2,2,200
27/05/2024,821,.Package,GO,74810-360,Goiânia,34,50,1243,1,1,135
27/05/2024,820,.Package,MS,79022-490,Campo Grande,36,80,3217,3,2,335
27/05/2024,825,.Package,RS,90620-170,Porto Alegre,20,20,2070,2,2,190
28/05/2024,835,.Package,MT,78740-048,Rondonópolis,36,45,1243,1,1,130
27/05/2024,839,.Package,SP,05016-000,São Paulo,31,55,3217,3,2,310
29/05/2024,840,.Package,SP,02043-061,São Paulo,22,30,1491,1,1,115
29/05/2024,828,.Package,RJ,24210-000,Niterói,25,30,1538,2,1,120
28/05/2024,831,.Package,PR,81570-160,Curitiba,29,30,3217,3,2,305
28/05/2024,841,.Package,SP,04016-002,São Paulo,32,30,4044,4,3,380
28/05/2024,842,.Package,RJ,22250-180,Rio de Janeiro,34,60,3972,4,2,357
27/05/2024,847,.Package,MT,78250-000,Pontes e Lacerda,107,90,4044,4,3,387
29/05/2024,848,.Package,RS,00099-560,Sarandi,20,40,2558,3,2,240
29/05/2024,854,.Package,RN,59076-700,Natal,56,30,2070,2,2,210
29/05/2024,864,.Package,SP,12305-600,Jacareí,35,55,4138,4,3,425
29/05/2024,865,.Package,SP,13171-680,Sumaré,38,55,3972,4,2,352
30/05/2024,866,.Package,PR,87060-175,Maringá,23,30,1491,1,1,115
30/05/2024,869,.Package,MG,36770-001,Cataguases,34,30,2318,2,2,230
29/05/2024,870,.Package,RJ,22471-210,Rio de Janeiro,31,30,2318,2,2,230
29/05/2024,885,.Package,SP,18730-039,Itaí,37,30,2318,2,2,200
29/05/2024,873,.Package,SP,11045-003,Santos,29,30,2318,2,2,200
29/05/2024,867,.Package,SP,13106-266,Campinas,27,30,2318,2,2,230
29/05/2024,872,.Package,PR,87200-143,Cianorte,31,30,1491,1,1,130
29/05/2024,893,.Package,RJ,24210-000,Niterói,25,30,1491,1,1,115
29/05/2024,895,.Package,SP,05704-110,São Paulo,22,30,1491,1,1,115
28/05/2024,896,.Package,SP,05415-001,São Paulo,22,30,1491,1,1,130
28/05/2024,897,.Package,MG,37469-000,Passa Quatro,48,30,1491,1,1,130
28/05/2024,874,.Package,SP,18046-495,Sorocaba,29,30,2318,2,2,230
28/05/2024,901,.Package,MG,34006-074,Nova Lima,29,30,1491,1,1,130
27/05/2024,906,.Package,SP,09910-640,Diadema,28,30,2318,2,2,230
26/05/2024,915,.Package,PE,56328-350,Petrolina,49,50,1491,1,1,150
25/05/2024,916,.Package,SP,01534-000,São Paulo,23,30,1934,2,1,190
28/05/2024,918,.Package,SC,89120-000,Timbó,32,30,2070,2,2,215
28/05/2024,919,.Package,MT,78043-512,Cuiabá,35,45,1243,1,1,145
29/05/2024,920,.Package,RS,95555-000,Capão da Canoa,20,20,1243,1,1,120
30/05/2024,921,.Package,RS,97015-190,Santa Maria,17,20,1243,1,1,105
30/05/2024,917,.Package,RS,90035-030,Porto Alegre,16,20,1243,1,1,120
28/05/2024,886,.Package,SP,12242-800,São José dos Campos,34,55,4044,4,3,410
27/05/2024,868,.Package,SP,17030-370,Bauru,32,55,3217,3,2,355
27/05/2024,928,.Package,SP,05009-000,São Paulo,32,110,5378,5,3,710
27/05/2024,929,.Package,SP,05009-000,São Paulo,32,110,5698,6,3,710
27/05/2024,930,.Package,PR,80035-050,Curitiba,31,55,4044,4,3,430
28/05/2024,933,.Package,PR,86020-913,Londrina,30,55,3217,3,2,355
28/05/2024,934,.Package,SP,05046-000,São Paulo,31,30,3217,3,2,305
30/05/2024,935,.Package,RJ,22230-061,Rio de Janeiro,31,30,2318,2,2,200
31/05/2024,936,.Package,SP,13212-190,Jundiaí,30,55,2964,3,2,265
31/05/2024,937,.Package,RS,97970-000,Roque Gonzales,22,40,3576,4,2,297
31/05/2024,956,.Package,RS,99440-000,Salto do Jacuí,48,40,4072,4,3,337
30/05/2024,959,.Package,RS,96211-021,Rio Grande,18,40,2964,3,2,215
30/05/2024,960,.Package,RO,76962-062,Cacoal,65,115,4044,4,3,455
30/05/2024,961,.Package,SP,06364-300,Carapicuíba,77,30,3288,3,2,229
31/05/2024,965,.Package,SP,04705-070,São Paulo,30,55,3217,3,2,355
31/05/2024,947,.Package,SP,11065-600,Santos,29,30,2318,2,2,200
01/06/2024,944,.Package,SP,14960-620,Ribeirão Preto,37,30,2164,2,2,168
31/05/2024,968,.Package,RJ,22221-000,Rio de Janeiro,34,60,3972,4,2,357
31/05/2024,971,.Package,SP,04209-000,São Paulo,30,30,3216,3,2,229
30/05/2024,972,.Package,MG,33200-486,Vespasiano,34,30,2318,2,2,200
28/05/2024,973,.Package,RJ,22410-000,Rio de Janeiro,34,60,3972,4,2,357
01/06/2024,988,.Package,SP,05470-000,São Paulo,27,30,2318,2,2,230
01/06/2024,990,.Package,RS,95588-000,Xangri-Lá,24,20,2070,2,2,220
01/06/2024,993,.Package,MG,37973-000,Itamogi,70,30,3288,3,2,229
31/05/2024,989,.Package,RS,92410-190,Canoas,17,20,2164,2,2,161
02/06/2024,977,.Package,SP,03371-000,São Paulo,27,30,2318,2,2,230
02/06/2024,981,.Package,MG,38412-036,Uberlândia,26,30,1491,1,1,130
02/06/2024,1012,.Package,RJ,22631-052,Rio de Janeiro,33,60,3476,3,2,317
03/06/2024,1015,.Package,SP,11010-061,Santos,33,55,3972,4,2,352
02/06/2024,1025,.Package,RS,96755-000,Minas do Leão,45,40,3576,4,2,297
02/06/2024,1026,.Package,RS,98590-000,Santo Augusto,45,40,3576,4,2,297
02/06/2024,1011,.Package,MG,35903-008,Itabira,35,55,2964,3,2,230
02/06/2024,1010,.Package,RS,91430-835,Porto Alegre,17,20,2070,2,2,190
02/06/2024,1032,.Package,SP,04150-060,São Paulo,27,55,2499,2,2,250
02/06/2024,1033,.Package,RJ,20540-004,Rio de Janeiro,39,60,4091,4,3,430
29/05/2024,1037,.Package,MG,30360-260,Belo Horizonte,36,55,4044,4,3,455
01/06/2024,1050,.Package,MG,38411-159,Uberlândia,37,55,3217,3,2,355
03/06/2024,1051,.Package,MT,78306-130,Tangará da Serra,107,90,4072,4,3,387
02/06/2024,1054,.Package,SP,17209-190,Jaú,33,30,5840,6,3,428
03/06/2024,1062,.Package,SP,06030-302,Osasco,30,55,3972,4,2,352
03/06/2024,1058,.Package,SP,09861-210,São Bernardo do Campo,23,30,1564,2,1,125
04/06/2024,1060,.Package,SP,02113-000,São Paulo,30,55,3972,4,2,352
03/06/2024,1052,.Package,MG,38025-380,Uberaba,26,30,1243,1,1,115
03/06/2024,1066,.Package,RS,90470-340,Porto Alegre,26,110,7171,7,4,755
03/06/2024,1071,.Package,RS,90470-340,Porto Alegre,26,110,6435,6,4,755
04/06/2024,1076,.Package,MG,38411-694,Uberlândia,26,30,1243,1,1,115
03/06/2024,1081,.Package,RJ,26900-000,Miguel Pereira,58,60,4036,4,3,383
03/06/2024,1083,.Package,SP,08780-270,Mogi das Cruzes,31,110,5698,6,3,620
03/06/2024,1084,.Package,SP,08780-270,Mogi das Cruzes,31,110,5378,5,3,620
04/06/2024,1085,.Package,RJ,22790-365,Rio de Janeiro,34,60,3972,4,2,357
04/06/2024,1086,.Package,SP,18015-066,Sorocaba,23,30,1491,1,1,115
04/06/2024,1087,.Package,PR,80030-130,Curitiba,22,30,1491,1,1,115
04/06/2024,1088,.Package,SP,04917-120,São Paulo,33,55,3972,4,2,352
04/06/2024,1101,.Package,RJ,22776-090,Rio de Janeiro,30,30,2159,2,2,173
04/06/2024,1102,.Package,SP,05376-120,São Paulo,22,30,1491,1,1,115
04/06/2024,1112,.Package,RJ,25211-210,Duque de Caxias,37,60,3972,4,2,357
05/06/2024,1111,.Package,SP,02340-001,São Paulo,29,55,2964,3,2,267
04/06/2024,1124,.Package,RJ,22775-045,Rio de Janeiro,36,60,3972,4,2,357
04/06/2024,1125,.Package,BA,41820-410,Salvador,37,55,3476,3,2,312
03/06/2024,1137,.Package,SC,88372-594,Navegantes,27,30,1302,1,1,130
04/06/2024,1146,.Package,RS,98005-245,Cruz Alta,24,75,5378,5,3,675
04/06/2024,1152,.Package,RS,98005-245,Cruz Alta,24,75,5698,6,3,675
05/06/2024,1227,.Package,RS,99705-488,Erechim,20,40,2964,3,2,215
05/06/2024,1228,.Package,RS,99022-032,Passo Fundo,17,20,1243,1,1,105
05/06/2024,,.Package,SP,18702-811,Avaré,34,55,3972,4,2,352
05/06/2024,,.Package,SP,11665-030,Caraguatatuba,25,30,1491,1,1,115
06/06/2024,,.Package,SP,13162-066,Artur Nogueira,25,30,1491,1,1,115
05/06/2024,,.Package,MT,78320-000,Juína,145,45,1327,1,1,165
05/06/2024,,.Package,GO,75083-050,Anápolis,39,50,2200,2,2,230
05/06/2024,,.Package,MA,65077-410,São Luís,62,135,4044,4,3,475
05/06/2024,,.Package,MG,35502-121,Divinópolis,58,260,10660,11,6,1151
05/06/2024,,.Package,MG,39803-130,Teófilo Otoni,38,55,3217,3,2,325
05/06/2024,,.Package,SP,13973-391,Itapira,35,55,3863,4,2,315
06/06/2024,,.Package,RJ,23078-050,Rio de Janeiro,32,60,2964,3,2,270
07/06/2024,,.Package,RJ,22061-040,Rio de Janeiro,24,60,664,1,1,267
06/06/2024,,.Package,RS,96106-000,Capão do Leão,29,40,4072,4,3,337
06/06/2024,,.Package,RS,96090-840,Pelotas,17,20,1243,1,1,120
06/06/2024,,.Package,RS,99010-111,Passo Fundo,23,40,4164,4,3,470
